frame,objeto,confianza,id,matricula
828,car,0.89,320,
828,car,0.27,398,
829,car,0.74,1,
829,car,0.20,48,
829,car,0.90,320,
829,car,0.23,398,
830,car,0.74,1,
830,car,0.23,48,
830,car,0.91,320,
830,car,0.22,398,
831,car,0.76,1,
831,car,0.18,48,
831,car,0.91,320,
831,car,0.24,398,
832,car,0.78,1,
832,car,0.14,48,
832,car,0.91,320,
832,car,0.24,398,
833,car,0.78,1,
833,car,0.16,48,
833,car,0.90,320,
833,car,0.21,398,
834,car,0.79,1,
834,car,0.18,48,
834,car,0.91,320,
834,car,0.23,398,
835,car,0.78,1,
835,car,0.19,48,
835,car,0.91,320,
835,car,0.25,398,
836,car,0.78,1,
836,car,0.16,48,
836,car,0.91,320,
836,car,0.27,398,
837,car,0.78,1,
837,car,0.22,48,
837,car,0.92,320,
837,car,0.23,398,
838,car,0.78,1,
838,car,0.17,48,
838,car,0.93,320,
838,car,0.19,398,
839,car,0.77,1,
839,car,0.13,48,
839,car,0.93,320,
839,car,0.19,398,
840,car,0.78,1,
840,car,0.13,48,
840,car,0.93,320,
840,car,0.19,398,
841,car,0.78,1,
841,car,0.11,48,
841,car,0.93,320,
841,car,0.21,398,
842,car,0.77,1,
842,car,0.91,320,
842,car,0.18,398,
843,car,0.76,1,
843,car,0.92,320,
844,car,0.77,1,
844,car,0.92,320,
845,car,0.77,1,
845,car,0.87,320,
846,car,0.77,1,
846,car,0.88,320,
847,car,0.76,1,
847,car,0.89,320,
848,car,0.75,1,
848,car,0.90,320,
849,car,0.74,1,
849,car,0.92,320,
850,car,0.76,1,
850,car,0.91,320,
851,car,0.76,1,
851,car,0.88,320,
852,car,0.75,1,
852,car,0.89,320,
853,car,0.78,1,
853,car,0.59,320,
854,car,0.76,1,
855,car,0.73,1,
855,car,0.47,405,
856,car,0.68,1,
856,car,0.33,405,
857,car,0.69,1,
857,car,0.16,405,
858,car,0.80,1,
858,car,0.17,405,
858,car,0.65,406,
859,car,0.74,1,
859,car,0.10,405,
859,car,0.22,406,
860,car,0.78,1,
860,car,0.10,405,
860,car,0.47,406,
861,car,0.80,1,
861,car,0.53,406,
862,car,0.81,1,
862,car,0.51,406,
862,car,0.55,405,
863,car,0.73,1,
863,car,0.64,406,
864,car,0.79,1,
864,car,0.67,406,
865,car,0.59,1,
865,car,0.41,406,
866,car,0.85,1,
866,car,0.30,406,
867,car,0.77,1,
867,car,0.54,406,
868,car,0.78,1,
868,car,0.31,406,
869,car,0.79,1,
869,car,0.39,406,
870,car,0.80,1,
870,car,0.48,406,
871,car,0.71,1,
871,car,0.32,406,
872,car,0.65,1,
872,car,0.29,406,
873,car,0.77,1,
874,car,0.76,1,
874,car,0.28,406,
875,car,0.74,1,
875,car,0.26,406,
